level,mode,channel,snr_db,trials,frame_errors,fer,fer_lo,fer_hi,ber,goodput_bps
3,QPSK 1/2,awgn,24.0,400,0,0.000000,0.000000,0.009512,0.00000000,1229.21
3,QPSK 1/2,awgn,27.0,400,0,0.000000,0.000000,0.009512,0.00000000,1229.21
3,QPSK 1/2,awgn,30.0,400,0,0.000000,0.000000,0.009512,0.00000000,1229.21
4,QPSK 3/4,awgn,-6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
4,QPSK 3/4,awgn,-3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
4,QPSK 3/4,awgn,0.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
4,QPSK 3/4,awgn,3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
4,QPSK 3/4,awgn,6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
4,QPSK 3/4,awgn,9.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
4,QPSK 3/4,awgn,12.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
4,QPSK 3/4,awgn,15.0,400,0,0.000000,0.000000,0.009512,0.00000000,1848.89
4,QPSK 3/4,awgn,18.0,400,0,0.000000,0.000000,0.009512,0.00000000,1848.89
4,QPSK 3/4,awgn,21.0,400,0,0.000000,0.000000,0.009512,0.00000000,1848.89
4,QPSK 3/4,awgn,24.0,400,0,0.000000,0.000000,0.009512,0.00000000,1848.89
4,QPSK 3/4,awgn,27.0,400,0,0.000000,0.000000,0.009512,0.00000000,1848.89
4,QPSK 3/4,awgn,30.0,400,0,0.000000,0.000000,0.009512,0.00000000,1848.89
5,8PSK 2/3,awgn,-6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
5,8PSK 2/3,awgn,-3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
5,8PSK 2/3,awgn,0.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
5,8PSK 2/3,awgn,3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
5,8PSK 2/3,awgn,6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
5,8PSK 2/3,awgn,9.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
5,8PSK 2/3,awgn,12.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
5,8PSK 2/3,awgn,15.0,400,0,0.000000,0.000000,0.009512,0.00000000,5082.35
5,8PSK 2/3,awgn,18.0,400,0,0.000000,0.000000,0.009512,0.00000000,5082.35
5,8PSK 2/3,awgn,21.0,400,0,0.000000,0.000000,0.009512,0.00000000,5082.35
5,8PSK 2/3,awgn,24.0,400,0,0.000000,0.000000,0.009512,0.00000000,5082.35
5,8PSK 2/3,awgn,27.0,400,0,0.000000,0.000000,0.009512,0.00000000,5082.35
5,8PSK 2/3,awgn,30.0,400,0,0.000000,0.000000,0.009512,0.00000000,5082.35
6,16QAM 1/2,awgn,-6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
6,16QAM 1/2,awgn,-3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
6,16QAM 1/2,awgn,0.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
6,16QAM 1/2,awgn,3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
6,16QAM 1/2,awgn,6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
6,16QAM 1/2,awgn,9.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
6,16QAM 1/2,awgn,12.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
6,16QAM 1/2,awgn,15.0,400,0,0.000000,0.000000,0.009512,0.00000000,4555.29
6,16QAM 1/2,awgn,18.0,400,0,0.000000,0.000000,0.009512,0.00000000,4555.29
6,16QAM 1/2,awgn,21.0,400,0,0.000000,0.000000,0.009512,0.00000000,4555.29
6,16QAM 1/2,awgn,24.0,400,0,0.000000,0.000000,0.009512,0.00000000,4555.29
6,16QAM 1/2,awgn,27.0,400,0,0.000000,0.000000,0.009512,0.00000000,4555.29
6,16QAM 1/2,awgn,30.0,400,0,0.000000,0.000000,0.009512,0.00000000,4555.29
7,16QAM 3/4,awgn,-6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
7,16QAM 3/4,awgn,-3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
7,16QAM 3/4,awgn,0.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
7,16QAM 3/4,awgn,3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
7,16QAM 3/4,awgn,6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
7,16QAM 3/4,awgn,9.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
7,16QAM 3/4,awgn,12.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
7,16QAM 3/4,awgn,15.0,400,249,0.622500,0.574041,0.668628,0.00003615,2586.54
7,16QAM 3/4,awgn,18.0,400,0,0.000000,0.000000,0.009512,0.00000000,6851.76
7,16QAM 3/4,awgn,21.0,400,0,0.000000,0.000000,0.009512,0.00000000,6851.76
7,16QAM 3/4,awgn,24.0,400,0,0.000000,0.000000,0.009512,0.00000000,6851.76
7,16QAM 3/4,awgn,27.0,400,0,0.000000,0.000000,0.009512,0.00000000,6851.76
7,16QAM 3/4,awgn,30.0,400,0,0.000000,0.000000,0.009512,0.00000000,6851.76
9,64QAM 2/3,awgn,-6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,-3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,0.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,9.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,12.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,15.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,18.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
9,64QAM 2/3,awgn,21.0,400,113,0.282500,0.240610,0.328528,0.00000000,4862.12
9,64QAM 2/3,awgn,24.0,400,5,0.012500,0.005351,0.028924,0.00000000,6691.76
9,64QAM 2/3,awgn,27.0,400,0,0.000000,0.000000,0.009512,0.00000000,6776.47
9,64QAM 2/3,awgn,30.0,400,0,0.000000,0.000000,0.009512,0.00000000,6776.47
10,64QAM 7/8,awgn,-6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,-3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,0.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,3.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,6.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,9.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,12.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,15.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,18.0,400,400,1.000000,0.990488,1.000000,0.10554245,0.00
10,64QAM 7/8,awgn,21.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,24.0,400,400,1.000000,0.990488,1.000000,0.00000000,0.00
10,64QAM 7/8,awgn,27.0,400,398,0.995000,0.981955,0.998628,0.00000000,44.34
10,64QAM 7/8,awgn,30.0,400,382,0.955000,0.929995,0.971349,0.00058962,399.06
